StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,paq_ddf_neg_1,paq_dif_neg_2,paq_eot_gen_3,paq_ddf_pos_4,paq_dif_pos_5,paq_eot_gen_6,paq_timer_1_First Click,paq_timer_1_Last Click,paq_timer_1_Page Submit,paq_timer_1_Click Count,paq_ddf_neg_7,paq_dif_neg_8,paq_eot_gen_9,paq_ddf_pos_10,paq_dif_pos_11,paq_eot_gen_12,paq_timer_2_First Click,paq_timer_2_Last Click,paq_timer_2_Page Submit,paq_timer_2_Click Count,paq_ddf_neg_13,paq_dif_neg_14,paq_eot_gen_15,paq_ddf_pos_16,paq_dif_pos_17,ac_paq,paq_eot_gen_18,paq_timer_3_First Click,paq_timer_3_Last Click,paq_timer_3_Page Submit,paq_timer_3_Click Count,paq_ddf_neg_19,paq_dif_neg_20,paq_eot_gen_21,paq_ddf_pos_22,paq_dif_pos_23,paq_eot_gen_24,paq_timer_4_First Click,paq_timer_4_Last Click,paq_timer_4_Page Submit,paq_timer_4_Click Count,pmerq_reappraise_eng_1,pmerq_sitmod_dis_2,pmerq_sitsel_eng_3,pmerq_sitsel_dis_4,pmerq_5,pmerq_sitsel_dis_6,pmerq_7,pmerq_8,pmerq_sitmod_eng_9,pmerq_reappraise_eng_10,pmerq_sitmod_eng_11,pmerq_reappraise_dis_12,pmerq_13,pmerq_sitsel_eng_14,pmerq_sitmod_eng_15,pmerq_16,pmerq_17,pmerq_sitsel_dis_18,pmerq_sitmod_eng_19,pmerq_20,pmerq_21,pmerq_22,pmerq_23,pmerq_24,pmerq_sitmod_dis_25,pmerq_26,pmerq_27,pmerq_28,pmerq_29,pmerq_sitmod_eng_30,pmerq_31,pmerq_32,pmerq_sitsel_dis_33,pmerq_sitmod_dis_34,pmerq_35,pmerq_sitsel_dis_36,pmerq_37,pmerq_38,pmerq_sitmod_dis_39,pmerq_sitsel_dis_40,pmerq_41,pmerq_42,pmerq_43,pmerq_sitsel_eng_44,pmerq_45,pmerq_46,pmerq_47,pmerq_sitmod_eng_48,pmerq_49,pmerq_sitsel_eng_50,pmerq_51,pmerq_52,pmerq_53,pmerq_54,pmerq_sitmod_dis_55,pmerq_56,pmerq_57,ac_pmerq,pmerq_timer_First Click,pmerq_timer_Last Click,pmerq_timer_Page Submit,pmerq_timer_Click Count,swls_1,swls_2,swls_3,swls_4,swls_5,swls_timer_First Click,swls_timer_Last Click,swls_timer_Page Submit,swls_timer_Click Count,fss_1,fss_2,fss_3,fss_4,fss_5,fss_6,fss_7,fss_8,fss_9,fss_timer_First Click,fss_timer_Last Click,fss_timer_Page Submit,fss_timer_Click Count,gad_1,gad_2,gad_3,gad_4,gad_5,gad_6,gad_7,gad_timer_First Click,gad_timer_Last Click,gad_timer_Page Submit,gad_timer_Click Count,phq_1,phq_2,phq_3,phq_4,phq_5,phq_6,phq_7,phq_8,phq_timer_First Click,phq_timer_Last Click,phq_timer_Page Submit,phq_timer_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_timer_1_First Click,tas_timer_1_Last Click,tas_timer_1_Page Submit,tas_timer_1_Click Count,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_timer_2_First Click,tas_timer_2_Last Click,tas_timer_2_Page Submit,tas_timer_2_Click Count,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,ac_tas,tas_eot_15,tas_timer_3_First Click,tas_timer_3_Last Click,tas_timer_3_Page Submit,tas_timer_3_Click Count,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,tas_timer_4_First Click,tas_timer_4_Last Click,tas_timer_4_Page Submit,tas_timer_4_Click Count,erq_reap_fr_1,erq_supp_fr_2,erq_reap_fr_3,erq_supp_fr_4,erq_reap_fr_5,erq_supp_fr_6,erq_reap_fr_7,erq_reap_fr_8,erq_supp_fr_9,erq_reap_fr_10,gender,gender_3_TEXT,age,academic,academic_7_TEXT,race_1,race_2,race_16,race_3,race_4,race_5,race_7,race_8,race_9,race_10,race_11,race_13,race_14,race_15,race_1_TEXT,race_2_TEXT,race_16_TEXT,race_3_TEXT,race_13_TEXT,race_14_TEXT,race_15_TEXT,pid,pool,qualtrics_name,ac_pmerq_pass,ac_tas_pass,ac_paq_pass,ac_passes,rawdatafile,paq,paq_dif,paq_ddf,paq_eot,paq_neg,paq_pos,paq_dif_neg,paq_ddf_neg,paq_dif_pos,paq_ddf_pos,tas,tas_dif,tas_ddf,tas_eot,erq_reap_fr,erq_supp_fr,gad,phq,fss,swls,pmerq_sitsel_eng,pmerq_sitmod_eng,pmerq_sitsel_dis,pmerq_sitmod_dis
2021-10-03 23:15:32,2021-10-03 23:37:06,IP Address,73.158.69.159,98,1294,False,2021-10-10 23:37:09,R_ZlQQFTNdGCMhdmN,NA,NA,anonymous,EN,1,4,3,3,4,3,4,6.454,41.848,43.3,8,5,5,4,3,4,4,16.392,49.289,50.744,8,4,4,3,3,3,0,2,6.035,43.919,45.247,7,4,2,3,3,4,3,3.726,28.844,30.342,7,3,3,2,4,4,3,3,4,3,5,4,3,3,3,4,3,3,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,4,3,4,5,3,3,4,4,4,3,4,4,3,3,3,4,4,3,4,3,3,4,4,4,3,Somewhat disagree,15.674,471.2,472.379,62,4,4,3,4,3,10.287,35.483,36.77,6,6,4,5,5,4,4,3,4,4,10.833,94.324,95.839,9,1,1,1,1,1,1,1,8.934,27.716,29.229,8,1,1,1,3,1,1,1,1,7.723,51.97,54.29,8,3,3,2,2,2,6.138,70.475,71.698,6,3,2,2,3,2,5.979,35.031,37.017,5,3,2,2,3,0,4,11.357,64.555,65.841,6,2,2,1,2,3,6.244,47.431,48.868,6,4,5,3,3,5,5,4,5,5,4,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97246,rep,emo_similarity_network_presurvey_fall2021,1,0,0,0 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,84,28,30,26,31,27,14,17,14,13,48,18,12,18,25,18,7,10,39,18,12,22,23,17
2021-10-04 01:03:33,2021-10-04 01:08:53,IP Address,73.15.189.163,98,320,False,2021-10-11 01:08:54,R_3hrujmLPrDkFKjS,NA,NA,anonymous,EN,1,4,5,5,4,4,4,14.063,21.806,22.252,7,3,5,4,5,3,4,0.732,8.997,10.45,6,5,5,4,3,4,0,3,0.482,8.395,9.182,8,5,4,5,3,3,3,0.583,9.152,9.594,7,4,4,4,4,3,4,3,3,4,3,5,5,5,4,4,3,4,4,3,5,4,4,3,4,3,5,4,3,3,4,4,4,4,3,4,4,4,4,4,4,3,4,3,4,4,3,4,4,5,3,4,3,4,4,4,4,3,Somewhat disagree,1.494,63.018,64.561,62,5,4,5,5,3,2.185,8.655,12.235,7,5,3,3,5,3,5,4,3,3,1.514,22.634,25.907,11,2,1,1,1,1,1,1,2.653,12.799,14.237,7,1,1,1,2,1,1,1,1,4.567,20.157,21.134,12,3,4,3,4,3,1.159,8.268,8.658,6,3,2,4,3,2,1.973,9.309,11.324,6,3,2,3,3,0,3,0.754,5.78,6.811,6,3,4,2,3,4,1.014,14.69,15.232,8,3,4,5,3,4,3,4,4,4,3,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97141,rep,emo_similarity_network_presurvey_fall2021,0,0,0,0 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,97,33,32,32,36,29,19,17,14,15,61,20,17,24,23,14,8,9,34,22,15,24,24,18
2021-10-11 02:27:45,2021-10-11 02:42:35,IP Address,128.12.122.60,100,889,True,2021-10-11 02:42:35,R_3felf9Dik8RWf5M,37.423004150390625,-122.1638946533203125,anonymous,EN,1,2,2,3,2,1,2,1.01,39.586,40.566,20,2,2,1,1,1,1,15.02,25.707,26.681,13,3,2,1,4,2,1,1,2.337,25.043,25.916,16,1,2,1,1,3,1,9.674,29.807,30.314,19,4,4,3,4,3,4,2,2,4,3,5,2,3,4,5,2,3,3,5,2,2,2,4,6,4,2,2,1,3,4,3,2,4,4,3,4,2,2,4,4,2,2,2,2,1,1,2,5,4,2,2,2,2,2,6,3,2,Strongly agree,0.647,426.002,426.895,162,2,5,4,5,3,3.728,17.44,19.017,16,6,3,3,2,2,2,5,1,4,4.493,41.817,42.507,38,2,2,2,2,2,1,3,2.405,20.391,21.409,15,1,1,1,1,1,2,1,1,4.5,29.886,30.609,23,2,4,1,3,2,5.938,31.926,33.415,13,2,1,1,3,1,3.484,22.278,23.487,7,1,2,2,1,1,1,3.517,52.948,57.041,18,1,2,1,2,1,4.346,24.313,25.819,10,3,1,5,2,3,2,4,5,5,5,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6785,psychone,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,42,15,16,11,16,15,8,8,7,8,34,12,12,10,25,10,14,9,28,19,11,28,23,22
2021-10-04 02:27:52,2021-10-04 02:56:20,IP Address,119.236.150.209,98,1708,False,2021-10-11 02:56:22,R_3EnJexn8XhcswBR,NA,NA,anonymous,EN,1,5,5,4,6,5,5,5.871,13.865,14.593,17,4,4,5,5,4,5,0.298,7.935,8.704,16,4,3,4,5,5,0,5,0.529,10.047,11.176,17,5,4,4,3,5,4,0.666,8.211,8.871,14,4,4,4,5,3,4,5,4,3,4,3,5,3,4,3,4,4,5,4,4,3,5,4,5,3,4,5,4,4,4,5,3,5,4,5,4,4,3,5,4,5,3,5,4,5,3,5,4,5,3,3,4,5,5,3,5,3,Somewhat agree,7.239,72.323,75.446,102,2,3,3,3,2,7.46,19.072,20.025,10,4,3,5,3,3,5,3,4,3,0.316,10.711,11.396,21,2,2,3,2,3,3,3,0.288,51.084,52.209,13,2,2,2,3,1,3,3,3,67.221,87.5,88.987,29,4,4,2,4,2,2.957,16.371,16.39,19,3,1,4,4,3,2.423,67.581,68.406,18,4,4,3,2,1,4,1.179,21.545,23.027,24,4,4,4,4,1,7.898,23.595,24.478,20,3,4,4,3,5,4,5,4,5,4,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97228,rep,emo_similarity_network_presurvey_fall2021,0,1,0,1 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,108,35,37,36,34,38,16,18,19,19,65,19,20,26,25,16,18,19,33,13,15,21,27,19
2021-10-04 03:30:41,2021-10-04 03:38:22,IP Address,198.217.64.82,98,460,False,2021-10-11 03:38:23,R_12rtHZ71GqzAOJE,NA,NA,anonymous,EN,1,1,1,1,1,1,1,6.164,19.436,20.777,8,1,1,1,1,1,1,2.38,9.244,9.913,6,1,1,1,1,1,1,1,2.041,35.961,36.695,8,1,1,1,1,1,1,3.578,10.986,11.807,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,4,6,3,6,6,6,6,6,6,6,6,Strongly agree,8.919,123.103,141.187,59,3,4,7,7,7,3.726,11.966,12.915,5,7,3,7,7,7,7,7,7,7,3.373,20.581,21.523,10,1,1,1,1,1,1,1,2.976,15.016,16.184,7,1,1,1,1,2,1,1,1,1.697,12.369,13.256,10,1,1,1,1,3,1.922,11.282,12.065,5,1,1,1,1,1,2.493,12.597,13.042,7,1,1,1,1,1,1,3.218,22.131,22.969,6,1,1,1,1,1,3.015,19.968,20.757,7,7,1,7,1,7,1,7,7,1,7,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97870,rep,emo_similarity_network_presurvey_fall2021,0,1,1,1 + 0 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,24,8,8,8,8,8,4,4,4,4,22,7,5,10,42,4,7,9,59,28,24,36,36,30
2021-09-28 04:57:13,2021-10-04 15:56:29,IP Address,99.37.247.249,98,557955,False,2021-10-11 15:56:30,R_RltyRHJAahucqd3,NA,NA,anonymous,EN,1,1,1,1,1,1,1,3.824,15.961,17.348,8,1,1,1,1,1,1,2.193,9.877,11.431,6,1,1,1,1,1,0,1,6.254,14.223,16.326,7,1,1,1,1,1,1,2.13,8.451,10.168,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,Strongly agree,11.655,123.581,124.888,58,7,7,7,7,3,9.023,20.189,21.644,5,7,3,7,7,7,7,7,7,7,69.537,87.289,88.905,10,1,1,1,1,1,1,1,17.745,25.445,26.965,7,1,1,1,1,1,1,1,1,5.516,19.951,21.761,9,1,1,1,1,1,11.823,30.334,32.213,5,1,1,1,1,1,9.387,19.792,21.402,5,1,1,1,1,1,3,6.987,32.546,35.341,8,1,1,1,1,1,5.965,20.711,22.234,5,7,4,7,4,7,3,7,7,7,7,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97870,rep,emo_similarity_network_presurvey_fall2021,0,1,0,1 + 0 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,24,8,8,8,8,8,4,4,4,4,22,7,5,10,42,18,7,8,59,31,24,36,36,30
2021-10-11 19:23:10,2021-10-11 19:34:03,IP Address,104.3.190.204,100,652,True,2021-10-11 19:34:03,R_2CJjGFYXUCzsy9a,37.4073028564453125,-121.938995361328125,anonymous,EN,1,6,6,5,6,6,4,23.191,40.21,40.908,6,6,6,2,5,5,5,8.92,20.9,21.675,6,6,6,6,5,5,1,4,4.095,25.085,25.825,11,6,6,2,5,5,2,1.89,23.624,24.673,10,5,4,2,5,2,5,5,4,4,2,3,3,5,3,2,4,5,5,3,4,5,5,2,4,4,5,5,5,5,3,4,5,5,4,4,5,5,2,4,5,4,4,5,2,4,4,4,2,4,5,2,4,2,4,4,3,4,Somewhat agree,13.584,281.023,281.657,67,2,2,2,3,1,1.926,11.395,12.19,6,6,2,6,6,6,6,6,6,6,2.245,22.512,23.243,12,3,2,2,4,3,3,3,4.302,24.246,25.264,7,3,3,4,4,4,4,4,3,4.633,23.559,24.658,10,4,3,4,4,4,3.888,14.779,15.572,6,4,4,5,4,2,5.184,13.512,14.192,5,4,4,4,4,1,5,1.896,24.951,28.974,10,2,5,2,3,3,4.479,24.35,24.763,9,6,5,6,2,6,4,4,5,5,6,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92308,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,120,45,45,30,48,42,24,24,21,21,74,28,20,26,33,16,20,29,50,10,12,17,30,20
2021-10-11 20:08:22,2021-10-11 20:45:49,IP Address,71.198.225.193,100,2246,True,2021-10-11 20:45:49,R_1kUdYNCijJqOPkl,37.3511962890625,-121.8845977783203125,anonymous,EN,1,2,2,3,2,2,2,7.788,52.329,53.472,15,2,2,2,2,2,2,7.696,37.671,38.799,12,2,2,5,2,2,1,2,6.519,50.079,53.557,13,2,2,1,2,1,2,6.726,33.636,34.806,12,4,4,3,4,3,3,2,4,4,5,4,4,3,4,4,3,2,2,4,4,4,2,5,2,2,4,4,4,4,4,4,4,3,4,4,5,5,5,4,3,5,4,4,4,2,4,4,5,4,4,5,4,5,4,2,2,3,Disagree,274.713,1497.954,1498.699,103,5,4,5,5,4,5.135,28.163,29.523,11,5,1,5,4,5,3,5,3,3,3.103,56.588,57.226,17,2,1,2,2,2,2,1,7.444,44.667,46.901,13,2,2,1,2,2,2,1,2,10.773,78.818,80.564,18,2,2,2,2,2,8.425,30.437,32.477,8,2,2,2,2,2,4.735,43.421,44.42,10,2,2,2,2,1,4,7.145,47.833,49.302,12,3,2,2,2,5,5.84,36.659,37.947,7,6,3,6,2,5,2,6,6,4,6,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95890,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,50,15,16,19,16,15,8,8,7,8,46,14,10,22,35,11,12,14,34,23,15,25,20,16
2021-10-11 22:33:32,2021-10-11 22:37:13,IP Address,98.121.131.175,100,221,True,2021-10-11 22:37:13,R_qVirDMbgvr8cw1P,34.9878997802734375,-79.2169036865234375,anonymous,EN,1,4,4,6,4,5,6,1.175,5.779,9.452,7,4,3,3,5,3,4,0.702,5.948,6.649,7,4,5,4,4,4,1,6,0.515,8.119,9.069,7,3,5,3,4,3,6,0.57,12.285,13.213,10,1,1,1,1,1,2,1,3,2,2,2,3,2,3,3,3,3,3,2,2,2,2,3,3,3,3,2,3,4,3,4,4,3,3,4,4,3,3,3,3,4,4,4,4,4,3,3,3,4,3,3,3,4,4,3,3,3,Somewhat disagree,1.105,61.313,61.904,66,4,6,6,3,3,0.556,4.85,5.675,7,3,4,2,2,4,5,6,4,3,0.729,7.378,8.465,11,4,4,4,1,4,2,2,1.247,11.933,12.274,10,3,2,2,2,3,3,3,2,0.573,7.989,9.641,11,3,2,4,2,3,0.457,3.155,4.672,5,4,3,3,3,4,0.587,9.189,10.767,9,4,3,3,3,1,2,0.483,10.25,10.954,6,4,1,3,3,3,0.572,3.151,3.87,5,4,4,4,5,3,3,3,4,3,4,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94606,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,102,32,32,38,32,32,17,15,15,17,60,23,12,25,22,15,21,20,33,22,11,15,16,13
2021-09-24 23:13:26,2021-10-05 02:00:55,IP Address,73.202.53.211,98,874049,False,2021-10-12 02:00:57,R_0O1WnLc0GJ5R9QJ,NA,NA,anonymous,EN,1,3,2,5,2,2,3,9.573,38.134,40.3,7,5,4,2,2,2,3,5.57,41.283,42.232,8,2,3,3,2,2,1,2,5.923,34.515,35.393,7,3,2,3,2,2,3,7.959,32.416,34.846,7,4,4,3,4,2,5,4,2,4,4,4,2,4,3,4,3,5,4,4,4,4,4,4,5,4,4,4,3,4,4,2,2,4,4,3,4,4,4,4,4,4,2,4,3,5,5,2,4,4,4,3,3,4,3,4,3,4,Agree,12.561,828.688,829.763,65,7,7,7,7,6,6.469,16.468,18.402,5,6,2,2,6,3,6,5,2,2,8.959,64.384,65.286,12,2,2,2,2,1,2,1,8.546,39.611,41.592,8,1,1,3,2,2,2,2,1,7.734,48.863,50.62,8,2,2,1,3,3,7.917,23.35,24.347,5,2,2,2,3,2,4.94,26.108,27.169,6,2,1,3,2,0,3,6.421,34.189,41.93,6,3,4,2,2,3,5.543,35.463,36.405,7,2,4,3,2,6,5,5,5,5,3,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97120,rep,emo_similarity_network_presurvey_fall2021,1,0,1,0 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,64,19,21,24,24,16,11,13,8,8,47,15,12,20,24,16,12,14,34,34,13,24,25,20
2021-09-30 03:03:11,2021-10-05 04:28:20,IP Address,67.180.17.147,98,437109,False,2021-10-12 04:28:21,R_2uIiaaHyb1zIlnL,NA,NA,anonymous,EN,1,7,1,1,7,7,1,5.827,35.579,38.326,11,1,1,1,1,2,1,6.523,37.767,39.462,12,1,2,2,1,1,1,1,8.417,73.632,76.783,17,1,3,1,1,2,1,5.081,34.318,35.355,11,5,2,5,4,4,5,4,6,4,5,4,4,4,4,4,4,5,5,5,4,5,4,5,5,4,4,4,5,5,4,4,5,3,4,4,4,4,5,4,4,4,5,5,5,4,4,5,4,5,5,5,5,5,5,5,4,3,Somewhat agree,12.402,298.677,300.031,88,6,5,6,7,3,8.456,42.977,44.813,13,5,7,7,1,1,1,1,1,1,5.016,39.717,40.931,16,2,2,2,2,4,1,1,7.618,44.011,45.137,13,1,1,1,1,1,1,1,1,6.367,33.431,34.644,14,1,1,1,1,2,4.423,19.42,20.467,9,1,1,1,1,1,3.446,18.563,19.643,7,1,1,1,1,1,2,3.975,38.368,39.799,9,4,1,2,1,1,10.004,34.561,35.542,12,6,2,7,3,6,2,6,5,5,5,NA,NA,32,NA,community college student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mexicana,NA,NA,NA,NA,97621,rep,emo_similarity_network_presurvey_fall2021,0,1,1,1 + 0 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,48,19,20,9,17,22,7,10,12,10,26,7,5,14,35,12,14,8,25,27,19,25,25,19
2021-10-05 05:41:07,2021-10-05 05:45:03,IP Address,73.93.78.252,98,235,False,2021-10-12 05:45:05,R_2DXPzjhQIJ2evgO,NA,NA,anonymous,EN,1,1,3,1,1,4,6,3.049,7.487,8.477,7,2,5,3,2,6,4,0.37,5.282,6.106,6,3,4,4,5,6,0,7,0.321,7.134,7.577,9,5,2,2,3,3,5,0.818,6.601,7.501,7,5,5,6,4,4,5,5,5,5,5,4,5,3,2,4,4,4,4,3,4,2,3,5,5,4,5,3,3,4,4,4,4,4,4,5,4,5,3,3,4,3,4,4,4,4,4,3,4,4,3,6,6,NA,5,5,6,6,Strongly agree,4.838,76.312,76.317,68,5,5,3,6,3,0.458,5.149,6.225,7,4,6,1,3,4,2,3,2,4,1.276,9.797,11.482,13,2,3,2,4,3,4,3,0.967,9.393,10.405,11,2,1,1,3,1,3,3,3,0.279,5.678,6.43,8,2,4,2,1,3,1.196,4.812,5.983,5,4,2,4,2,5,0.748,4.577,5.486,6,4,3,5,3,0,4,0.279,5.272,5.794,9,4,2,1,3,4,0.296,3.014,3.806,5,3,6,3,1,2,5,6,1,3,7,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pakistani,NA,NA,97408,rep,emo_similarity_network_presurvey_fall2021,1,0,0,0 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,87,33,22,32,25,30,14,11,19,11,62,20,14,28,22,15,21,17,29,22,15,24,25,21
2021-09-29 22:08:48,2021-10-05 21:29:46,IP Address,68.250.224.134,98,516057,False,2021-10-12 21:29:47,R_1jCYJLpmV2poyBT,NA,NA,anonymous,EN,1,5,4,4,4,4,4,1.804,9.305,10.119,10,3,3,3,3,3,3,14.376,24.301,25.66,9,3,3,3,3,3,0,3,1.236,10.327,11.214,8,3,3,3,3,3,3,23.114,32.098,33.415,9,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,Somewhat agree,40.391,92.331,93.228,66,5,5,3,3,3,69.974,76.681,77.583,7,5,4,4,5,4,5,3,3,4,5.611,15.577,17.552,12,3,3,3,2,3,2,2,1.483,11.579,12.589,9,1,4,3,3,1,3,3,2,2.066,19.625,20.871,14,3,3,2,4,2,3.102,10.869,11.286,9,3,3,4,4,2,1.719,6.045,7.518,6,3,2,3,4,0,2,0.828,9.309,10.309,9,3,4,4,2,2,0.703,9.038,10.278,8,4,4,4,4,4,4,5,5,5,5,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97468,rep,emo_similarity_network_presurvey_fall2021,1,0,0,0 + 1 + 0,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,79,26,27,26,27,26,13,14,13,13,59,22,16,21,27,17,18,20,37,19,16,21,24,19
2021-10-12 21:27:10,2021-10-12 21:45:46,IP Address,69.209.101.62,100,1115,True,2021-10-12 21:45:46,R_PZ150xUWidwu3Pr,37.4073028564453125,-121.938995361328125,anonymous,EN,1,2,4,6,6,6,6,8.397,37.065,37.915,7,4,6,6,4,6,6,5.265,19.822,20.696,6,2,3,7,5,2,1,5,10.113,56.437,58.587,12,3,2,4,5,2,4,7.77,28.772,31.457,9,4,4,5,2,2,6,3,4,5,6,4,4,5,2,3,3,4,3,5,4,4,5,4,1,2,4,5,4,5,2,4,2,4,2,4,2,4,4,3,4,4,4,3,5,5,5,5,3,4,4,5,4,4,4,2,2,4,Strongly disagree,11.751,451.082,451.952,71,4,6,4,6,1,4.844,28.458,30.472,5,6,4,2,6,2,2,2,1,1,4.233,41.79,42.62,13,4,4,4,4,4,3,2,42.908,65.64,66.898,8,2,1,4,2,3,2,3,2,10.562,79.829,83.747,12,2,3,1,3,1,4.888,31.693,32.497,9,2,1,1,4,3,5.182,23.728,24.686,7,4,3,4,2,1,5,3.631,65.717,67.179,6,4,5,1,2,1,6.841,29.982,31.01,9,4,6,4,3,6,3,2,4,4,3,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97969,rep,emo_similarity_network_presurvey_fall2021,1,1,1,1 + 1 + 1,/Users/ashish/files/research/projects/alexithymia/emo_similarity_image_network/data/raw/fall21/emo_similarity_network_presurvey_fall2021/2021-11-27/emo_similarity_network_presurvey_fall2021.csv,106,31,31,44,26,36,15,11,16,20,52,16,18,18,23,16,25,19,26,21,16,22,21,13
